id,screen_name,followers_count,created_at,protected,verified,statuses_count,friends_count
72409238,oscarhaf,0,2009-09-07 23:13:25+00:00,False,False,0,3
58670168,fcorniani,619,2009-07-21 02:08:35+00:00,False,False,7232,134
71735394,ReelOrganikc,2,2009-09-05 05:26:42+00:00,False,False,1,21
25625751,snars1,15,2009-03-21 02:38:32+00:00,False,False,28,37
96016628,nuezcolmenares,4,2009-12-11 00:13:48+00:00,False,False,0,0
68370202,BrittKNEE01,0,2009-08-24 09:32:38+00:00,False,False,0,0
99169543,martinluna2000,89,2009-12-24 21:07:35+00:00,False,False,82,204
35802948,jmlewis1,4,2009-04-27 17:35:58+00:00,False,False,11,0
58399874,klaudelao,0,2009-07-20 05:31:08+00:00,False,False,0,559
36604128,cutesnake,39,2009-04-30 05:24:38+00:00,False,False,13,0
79778469,vanessapomme,0,2009-10-04 17:15:20+00:00,False,False,0,1
42703555,SandyMae20,15,2009-05-26 19:52:00+00:00,False,False,49,0
38456374,glorywibisana,75,2009-05-07 15:53:44+00:00,False,False,587,122
50433926,loweaslan,3,2009-06-24 20:50:54+00:00,False,False,1,18
62427944,kandybaby23,1,2009-08-03 03:43:24+00:00,False,False,1,0
52686879,Pigio_Roma,17,2009-07-01 10:19:58+00:00,False,False,0,58
47882200,THEOdeluna,33,2009-06-17 06:49:14+00:00,False,False,2683,74
36847160,Naughty_Angel_1,2,2009-05-01 01:45:29+00:00,False,False,1,21
59605793,lauryyzz,1,2009-07-23 22:15:46+00:00,False,False,5,38
30834220,Mysteri38027966,2,2009-04-13 08:54:57+00:00,False,False,0,0
81405513,freedesignhelp,14,2009-10-10 17:48:01+00:00,False,False,0,0
92813444,lucasmxm,2,2009-11-26 18:57:11+00:00,False,False,0,0
52325753,omarjohn99,2,2009-06-30 06:32:30+00:00,False,False,0,0
54957037,creativealt,1099,2009-07-08 17:06:11+00:00,False,False,741,945
28358487,stmarxx,152,2009-04-02 15:34:29+00:00,False,False,566,610
86149275,AngelicAssasin,1,2009-10-29 20:01:34+00:00,False,False,7,20
98399186,taxiul,21,2009-12-21 15:08:56+00:00,False,False,24,26
31632484,marns09,2,2009-04-16 03:46:58+00:00,False,False,0,3
65433590,mchenau,2,2009-08-13 18:41:13+00:00,False,False,1,23
44394932,thudin,2,2009-06-03 16:33:27+00:00,False,False,1,1
74267540,jeffersonlimars,0,2009-09-14 21:19:32+00:00,False,False,0,20
91616022,Coolguy1991,9,2009-11-21 17:34:04+00:00,False,False,2,36
50979917,gemwalton,5,2009-06-26 08:39:34+00:00,False,False,1,2
31182619,ViperFlames,0,2009-04-14 18:05:53+00:00,False,False,0,3
98659789,NadiraWXw,0,2009-12-22 15:40:57+00:00,False,False,0,0
47459707,clareFarqy,37,2009-06-15 22:09:42+00:00,False,False,1065,439
56924633,BuryTheSilence,242,2009-07-15 04:30:04+00:00,False,False,1253,0
98039020,dlthomas1977,1,2009-12-20 03:29:52+00:00,False,False,0,0
78625031,BxtchhAdmireeMe,5,2009-09-30 15:12:03+00:00,False,False,0,20
65610512,lynettaloya317,0,2009-08-14 10:56:19+00:00,False,False,0,0
25678961,QMU,11,2009-03-21 14:29:51+00:00,False,False,1,1
21224184,sam525,45,2009-02-18 18:28:59+00:00,False,False,102,0
85419514,Noola_96915,12,2009-10-26 21:22:09+00:00,False,False,41,14
27620689,Decido_,106,2009-03-30 11:34:47+00:00,False,False,1059,141
56135741,KatieLouShell,7,2009-07-12 17:02:55+00:00,False,False,19,0
89305537,valledetesalia,29,2009-11-11 22:47:50+00:00,False,False,2685,37
27224608,pmmb47546,2,2009-03-28 13:08:20+00:00,False,False,2,0
54885993,oldtweety,1,2009-07-08 12:53:36+00:00,False,False,1,1
29190863,sp_14792506720,3,2009-04-06 12:34:19+00:00,False,False,0,0
98938496,LuckyCharmz2010,1,2009-12-23 18:54:43+00:00,False,False,0,0
25774751,Smithc860,1,2009-03-22 03:33:02+00:00,False,False,2,1
41242777,dustandleaves,5,2009-05-19 23:41:17+00:00,False,False,0,0
67220081,joyce_23,0,2009-08-20 03:51:23+00:00,False,False,0,0
16913702,tuscanom,3,2008-10-22 21:57:24+00:00,False,False,2,4
37051228,MissKCx,269,2009-05-01 21:44:48+00:00,False,False,2152,448
96423688,smashuhley,7,2009-12-12 21:39:04+00:00,False,False,2,3
74849966,ceciatatlassd,0,2009-09-16 21:58:43+00:00,False,False,1,0
77918092,wMPdfB,0,2009-09-28 03:52:29+00:00,False,False,0,0
21336491,haussmith,1159,2009-02-19 20:39:22+00:00,False,False,2623,167
41590165,helen6965,2,2009-05-21 13:56:13+00:00,False,False,2,8
84010971,Mysteri05605093,0,2009-10-21 05:45:50+00:00,False,False,0,0
97859416,lightwing_,1,2009-12-19 08:51:48+00:00,False,False,3,0
68221621,X_Niinix,8,2009-08-23 19:55:43+00:00,False,False,22,0
54737892,lamona411,0,2009-07-08 00:33:14+00:00,False,False,1,2
57186906,renataspadafora,84,2009-07-16 00:26:51+00:00,False,False,91,71
23409654,nsfocus,34,2009-03-09 06:28:59+00:00,False,False,0,0
71418161,littleshit24,0,2009-09-04 01:30:09+00:00,False,False,1,0
87052752,deezzyflorida,1,2009-11-02 23:02:00+00:00,False,False,4,0
18922302,teruna1960,0,2009-01-13 00:40:50+00:00,False,False,0,0
72855284,baga10,3,2009-09-09 13:45:31+00:00,False,False,0,0
73487530,preciousleonard,14,2009-09-11 21:21:05+00:00,False,False,0,236
45345047,erlz03,1,2009-06-07 14:13:19+00:00,False,False,0,0
31549418,gothicsyn,4,2009-04-15 22:50:24+00:00,False,False,1,0
16489314,Skaha,65,2008-09-27 18:29:21+00:00,False,False,38,104
72087455,virginialeonc,145,2009-09-06 17:59:13+00:00,False,False,813,394
62781141,rstribling,0,2009-08-04 10:29:15+00:00,False,False,0,0
22913258,mnagaraj,17,2009-03-05 12:34:37+00:00,False,False,27,9
39072781,lydooq,6,2009-05-10 16:39:29+00:00,False,False,0,2
15017518,annecowan,439,2008-06-05 13:34:08+00:00,False,False,801,346
88917541,QTINKpecundang,0,2009-11-10 12:33:40+00:00,False,False,1,0
58854389,npstevie,9,2009-07-21 17:14:10+00:00,False,False,23,94
48433061,ClubeFMPE,11166,2009-06-18 18:03:53+00:00,False,False,8002,203
72232086,puputtputrie,3,2009-09-07 07:35:11+00:00,False,False,1,1
83431671,thiago_mlk,2,2009-10-18 19:56:42+00:00,False,False,2,1
24192262,g6r2l,15,2009-03-13 15:46:00+00:00,False,False,136,26
46849630,EtGuesswho,5,2009-06-13 07:48:16+00:00,False,False,1,21
83804290,christelleish,2,2009-10-20 09:03:42+00:00,False,False,0,23
88817641,Natylindinharj,2,2009-11-10 01:24:47+00:00,False,False,0,20
55573152,knutthemuse,5,2009-07-10 14:19:29+00:00,False,False,24,13
82363110,HaydyB,2,2009-10-14 13:48:07+00:00,False,False,0,26
75609756,syates1997,0,2009-09-19 18:24:52+00:00,False,False,4,0
17683878,falconclaw,3,2008-11-27 17:52:28+00:00,False,False,36,63
94468203,listaki,3,2009-12-04 02:17:54+00:00,False,False,3,38
97850139,satouririti,0,2009-12-19 07:41:07+00:00,False,False,0,1
92207526,blueice70,0,2009-11-24 05:30:26+00:00,False,False,2,19
44556229,Castroanton,3,2009-06-04 05:47:35+00:00,False,False,217,0
71130991,sandeepbiswal,3,2009-09-03 01:07:13+00:00,False,False,0,0
81277353,Darianac_25,237,2009-10-10 04:08:58+00:00,False,False,20094,301
42539413,sebaseba24,5,2009-05-26 01:57:43+00:00,False,False,29,58
61959642,Nalanio,0,2009-08-01 04:17:21+00:00,False,False,0,0
34255435,CITYLIVINGWOMAN,3,2009-04-22 12:23:33+00:00,False,False,1,0
64100810,NeivaNonaka,3,2009-08-09 03:18:56+00:00,False,False,0,14
90455673,hallshortelan,0,2009-11-16 18:45:53+00:00,False,False,1,18
74197848,abie270785,2,2009-09-14 16:38:17+00:00,False,False,0,20
79866338,MarceloRDAvilla,2,2009-10-05 00:06:57+00:00,False,False,1,4
63935475,bubba55555,3,2009-08-08 08:34:57+00:00,False,False,2,20
65415308,noel_ng0403,1,2009-08-13 17:24:01+00:00,False,False,6,0
78963774,JustinHamburg,15,2009-10-01 17:57:39+00:00,False,False,22,54
42867403,mason075,3,2009-05-27 12:07:56+00:00,False,False,7,9
56354254,eacampbelljd,284,2009-07-13 12:01:16+00:00,False,False,27915,174
32956018,tymepilot84,656,2009-04-18 17:50:07+00:00,False,False,42413,2599
26121366,InvictusProjct,32,2009-03-23 23:34:39+00:00,False,False,17,22
78777532,Meccao,64,2009-10-01 02:26:11+00:00,False,False,1651,36
73356395,angstrene,0,2009-09-11 10:28:31+00:00,False,False,0,0
63760586,Mari_M_Alves,1,2009-08-07 16:09:24+00:00,False,False,5,0
38292865,harlie60,7,2009-05-06 22:23:26+00:00,False,False,1,2
43065823,fatimaronz,2,2009-05-28 07:12:03+00:00,False,False,0,1
65090799,turquoiserulzz,2,2009-08-12 17:01:49+00:00,False,False,0,0
91357063,werewolvegurl12,1,2009-11-20 15:01:34+00:00,False,False,1,8
35044411,stephiefox,39,2009-04-24 21:20:53+00:00,False,False,53,109
89942767,iplabs,4,2009-11-14 14:07:11+00:00,False,False,6,0
90785430,shauna_916,5,2009-11-18 02:54:34+00:00,False,False,3,0
57439747,Kittywhiskey,11,2009-07-16 20:38:17+00:00,False,False,10,0
56295903,rodrigoalcale,46,2009-07-13 05:19:39+00:00,False,False,2565,191
63065675,tigerwoman78,19,2009-08-05 07:38:29+00:00,False,False,16,0
17914635,jmammino1975,1,2008-12-06 02:35:14+00:00,False,False,0,1
32661275,tiffmag,105,2009-04-17 23:33:53+00:00,False,False,4985,243
60577673,DARCEYYYYY,0,2009-07-27 12:08:06+00:00,False,False,0,1
88160890,vhieimuts,0,2009-11-07 10:33:39+00:00,False,False,0,0
42091789,Brigitteeex3,2,2009-05-23 20:28:37+00:00,False,False,1,0
45538509,anak5ang99,67,2009-06-08 10:26:55+00:00,False,False,10,0
64844507,nenhumaalterna,12,2009-08-11 22:25:31+00:00,False,False,17,39
81174794,vince_shanks,7,2009-10-09 18:44:53+00:00,False,False,10,1
73811616,lil_mack_love,1,2009-09-13 04:19:41+00:00,False,False,0,5
31672588,gunst4r,104,2009-04-16 06:31:00+00:00,False,False,5919,151
27763378,bbfb,64,2009-03-30 23:48:20+00:00,False,False,47,0
85983485,zettirazahra,190,2009-10-29 03:17:43+00:00,False,False,1601,189
34125225,sweety36me,10,2009-04-22 01:18:20+00:00,False,False,99,153
65968801,honestwhite87,60,2009-08-15 20:14:55+00:00,False,False,72,48
65427865,elitime,1,2009-08-13 18:18:17+00:00,False,False,0,20
49736834,shelgrace,9,2009-06-22 19:34:16+00:00,False,False,2,8
93486785,djlaurentm,12,2009-11-29 21:53:06+00:00,False,False,30,24
45126908,tarotk,8,2009-06-06 13:17:02+00:00,False,False,121,15
24992500,rire000,8,2009-03-18 00:39:10+00:00,False,False,29,21
96457782,miauwgrrr,11,2009-12-13 01:23:53+00:00,False,False,0,9
30386979,pure_success,0,2009-04-11 03:31:28+00:00,False,False,2,3
73684656,Betto94,1,2009-09-12 17:02:39+00:00,False,False,2,21
30560759,nickjjluver,1,2009-04-12 00:27:43+00:00,False,False,1,6
57718930,CBenaventeR,7,2009-07-17 18:36:16+00:00,False,False,0,1
58523172,shlbhandari,142,2009-07-20 16:53:27+00:00,False,False,598,373
86104658,shootfireranch,11,2009-10-29 16:26:06+00:00,False,False,0,26
18101813,jkf5,1,2008-12-13 17:48:52+00:00,False,False,18,1
89323632,Merritt56,2,2009-11-12 00:12:32+00:00,False,False,80,1
57496284,Islandgurl19,0,2009-07-17 00:30:32+00:00,False,False,0,0
82677833,geralynn_45,0,2009-10-15 18:19:06+00:00,False,False,1,19
94689915,aigerman,6,2009-12-05 01:12:15+00:00,False,False,3,0
27466157,CaughtLauhging,2,2009-03-29 17:42:55+00:00,False,False,26,0
44902127,boycepa,16,2009-06-05 14:23:01+00:00,False,False,48,18
97696913,tyolia,0,2009-12-18 16:08:33+00:00,False,False,0,0
88090613,NHRobertsLB,1,2009-11-07 02:11:56+00:00,False,False,0,8
27128377,dan2x4x,2,2009-03-27 23:37:43+00:00,False,False,1,19
43089425,Dmiles__,1153,2009-05-28 11:11:03+00:00,False,False,50975,1381
15995330,albrookes,94,2008-08-26 12:11:46+00:00,False,False,243,172
35155001,degrasi_chick12,7,2009-04-25 05:19:50+00:00,False,False,0,1
88717352,kie1233,0,2009-11-09 17:47:16+00:00,False,False,0,0
92921115,cattarin_andrea,0,2009-11-27 07:09:35+00:00,False,False,4,2
46201923,TenthSilhouette,3,2009-06-10 19:31:20+00:00,False,False,106,47
42856793,accole32,7,2009-05-27 10:43:47+00:00,False,False,18,6
59921904,JRod343,2,2009-07-24 23:43:59+00:00,False,False,3,18
55704818,blessed456,0,2009-07-11 00:05:55+00:00,False,False,1,0
95782384,coiote2009,2,2009-12-10 01:02:22+00:00,False,False,4,3
72491136,jeabbank,25,2009-09-08 06:42:42+00:00,False,False,3,8
18550577,techgraph,0,2009-01-02 11:42:29+00:00,False,False,0,1
36883417,patweece,1,2009-05-01 04:33:56+00:00,False,False,1,0
16862935,phillipsnk5,51,2008-10-20 06:12:30+00:00,False,False,107,57
36199123,deboratri,4,2009-04-28 22:10:02+00:00,False,False,0,0
44178200,abbienshiloh,439,2009-06-02 18:46:54+00:00,False,False,579,1255
57251811,chiranjeevi2k,6,2009-07-16 05:19:46+00:00,False,False,0,1
62675103,Marceloramosh,2,2009-08-04 01:05:01+00:00,False,False,1,19
41234631,Momx74,52,2009-05-19 22:59:37+00:00,False,False,1458,0
64503737,Gr3k0,1489,2009-08-10 20:22:43+00:00,False,False,14773,632
30703681,msguillen25,6,2009-04-12 19:22:11+00:00,False,False,71,20
60985616,Princelicious26,3,2009-07-28 18:46:48+00:00,False,False,0,2
51494883,EnglishmaninLV,0,2009-06-27 17:16:56+00:00,False,False,3,3
99354992,lucianominhau,613,2009-12-25 20:27:36+00:00,False,False,464,701
58933593,1blkstallion,205,2009-07-21 21:50:04+00:00,False,False,7228,1028
18044369,darksoundband,100,2008-12-11 09:19:16+00:00,False,False,102,0
45184023,keke233,0,2009-06-06 18:26:56+00:00,False,False,0,0
90054006,leighannpclok,0,2009-11-15 00:17:10+00:00,False,False,0,0
79724924,phanisankark,1,2009-10-04 12:58:35+00:00,False,False,0,1
83086628,HTMdriver,2,2009-10-17 08:10:51+00:00,False,False,3,1
54872623,Rent__90630,1,2009-07-08 11:50:09+00:00,False,False,0,0
79585416,heeyisme,3,2009-10-03 22:56:46+00:00,False,False,0,0
64542607,minique81,15,2009-08-10 22:57:31+00:00,False,False,13,85
16335569,GEE_YO,78,2008-09-17 19:40:32+00:00,False,False,680,88
26035404,CasinoRiva_PT,810,2009-03-23 16:37:57+00:00,False,False,36,1754
19013323,noodata,2,2009-01-15 06:22:20+00:00,False,False,1,1
87537527,ladifr3sh123,0,2009-11-04 21:28:39+00:00,False,False,0,1
45420738,angelogaudio,283,2009-06-07 20:51:17+00:00,False,False,1445,833
92506898,icarba,3,2009-11-25 12:03:45+00:00,False,False,7,13
85449803,rebel091,3,2009-10-26 23:42:29+00:00,False,False,0,1
23812497,LucianRoeters,10,2009-03-11 19:25:09+00:00,False,False,0,0
67120384,jackie2res,5,2009-08-19 21:00:36+00:00,False,False,11,103
80379883,lizndogz,0,2009-10-06 19:16:55+00:00,False,False,0,0
53265584,lanparties,363,2009-07-03 02:20:45+00:00,False,False,7821,665
23698674,softballin13,0,2009-03-11 01:28:10+00:00,False,False,0,1
92866367,vatoloco31,0,2009-11-27 00:20:55+00:00,False,False,1,0
91251971,miss7chhee,0,2009-11-20 02:34:27+00:00,False,False,8,0
97610148,syntaimoet,1,2009-12-18 07:05:45+00:00,False,False,0,0
86082209,bvanbladel,0,2009-10-29 14:39:34+00:00,False,False,11,0
15469676,frankws,2,2008-07-17 16:19:28+00:00,False,False,1,1
99093741,sellysellong,308,2009-12-24 12:24:21+00:00,False,False,11757,214
38583638,edit_d,102,2009-05-08 02:22:23+00:00,False,False,273,135
82631903,JuiceTeenTieD,3,2009-10-15 14:40:16+00:00,False,False,7,2
71175918,shinmatt,0,2009-09-03 04:55:07+00:00,False,False,5,20
59234750,antony614,18,2009-07-22 20:13:21+00:00,False,False,43,111
84678539,lucetica,0,2009-10-23 20:18:26+00:00,False,False,5,1
24965400,Sxephilfan14,2,2009-03-17 22:05:21+00:00,False,False,6,6
74797841,MrSimoens,49,2009-09-16 18:19:42+00:00,False,False,648,52
77352220,mataeusSKUXX,5,2009-09-26 00:34:20+00:00,False,False,1,29
90782359,Studio109salon,72,2009-11-18 02:36:25+00:00,False,False,415,13
29731829,staceyc123,550,2009-04-08 14:53:22+00:00,False,False,2350,0
25541236,ElkaSigurosson,9,2009-03-20 17:37:20+00:00,False,False,4,60
81712468,11jps11,0,2009-10-11 23:46:34+00:00,False,False,0,0
28947345,cablenoose,1,2009-04-05 05:31:37+00:00,False,False,2,0
42541403,TheFlirty40s,963,2009-05-26 02:09:55+00:00,False,False,1451,0
52417011,ahmad87,4,2009-06-30 15:00:47+00:00,False,False,3,21
36224881,MG_raves1,3,2009-04-29 00:18:37+00:00,False,False,6,4
88352311,raidermama79,1,2009-11-08 04:44:45+00:00,False,False,0,0
53132005,rosashock,146,2009-07-02 17:42:52+00:00,False,False,964,107
90188614,mohsin_saeed,23,2009-11-15 16:01:45+00:00,False,False,59,76
40868028,mannay88,92,2009-05-18 13:01:17+00:00,False,False,3286,215
53124394,zacskaterman,1,2009-07-02 17:17:23+00:00,False,False,1,8
80343119,farengi,1,2009-10-06 16:34:01+00:00,False,False,0,1
44469847,kobankire,6,2009-06-03 22:02:57+00:00,False,False,1,21
32436850,BurkinaFDN,2,2009-04-17 15:02:19+00:00,False,False,0,3
55585696,ariane_sposito,32,2009-07-10 15:11:56+00:00,False,False,32,87
29468561,whatcani,2,2009-04-07 15:19:47+00:00,False,False,0,1
81035444,Mysteri10945745,0,2009-10-09 05:25:06+00:00,False,False,0,0
43784915,asmaamani,7,2009-06-01 00:02:46+00:00,False,False,2,5
14850514,frankchiu,179,2008-05-21 00:34:46+00:00,False,False,93,133
94548543,adkinska,6,2009-12-04 12:27:53+00:00,False,False,3,29
86914682,Aquarius639,0,2009-11-02 10:25:27+00:00,False,False,0,0
97349766,Blue_Bryan,206,2009-12-17 03:12:45+00:00,False,False,1661,688
40235108,jilehrme,273,2009-05-15 13:04:36+00:00,False,False,18849,1043
60974885,EntreEndeavors,22,2009-07-28 18:04:07+00:00,False,False,75,35
60747558,Apharr25,1,2009-07-27 23:42:35+00:00,False,False,1,21
39462354,budeman2816,1,2009-05-12 08:46:49+00:00,False,False,0,0
47097623,mprabelo,583,2009-06-14 14:12:51+00:00,False,False,12150,474
35171985,Cyyn,5,2009-04-25 07:33:42+00:00,False,False,240,8
41567540,cadyleigh06,2,2009-05-21 11:13:44+00:00,False,False,0,0
15321206,RAReed,988,2008-07-04 21:39:30+00:00,False,False,2731,1514
54528725,Lucie11,1,2009-07-07 12:19:48+00:00,False,False,0,0
27803269,ligiaolvera,250,2009-03-31 03:24:34+00:00,False,False,853,18
88623285,maeklong_klub,74,2009-11-09 08:33:56+00:00,False,False,720,666
38536551,pAiSTeCFH,260,2009-05-07 22:42:07+00:00,False,False,2182,1177
13729552,christyjhammond,2362,2008-02-20 17:16:07+00:00,False,False,3053,1245
75054774,queri22,3,2009-09-17 16:42:42+00:00,False,False,0,2
93924117,evceleghini,9,2009-12-01 19:21:20+00:00,False,False,144,24
72738670,pyjahnazri,378,2009-09-09 02:18:24+00:00,False,False,35047,140
30067277,elmariachi94066,37,2009-04-09 21:05:30+00:00,False,False,1551,150
17959940,fromragstobags,1102,2008-12-08 09:53:32+00:00,False,False,1296,1136
80676089,Colbertesque,16,2009-10-07 20:44:13+00:00,False,False,1,0
23946886,John2876,9,2009-03-12 13:33:45+00:00,False,False,12,7
55734583,bianca_estevam,46,2009-07-11 02:29:46+00:00,False,False,378,152
23159474,allejim,1,2009-03-07 03:34:42+00:00,False,False,0,8
26182495,anndyyyw,10,2009-03-24 05:08:50+00:00,False,False,3,43
18608603,Brandon_phone,2,2009-01-04 19:06:50+00:00,False,False,0,0
84621890,rosemarywang,3,2009-10-23 15:48:47+00:00,False,False,11,37
71325594,DallasTXNews,474,2009-09-03 18:40:26+00:00,False,False,12862,0
69183112,mihalleous,83,2009-08-27 03:02:54+00:00,False,False,901,539
49459602,qiangli73,2,2009-06-21 23:04:44+00:00,False,False,29,0
48976825,mikemike007,3,2009-06-20 10:31:10+00:00,False,False,1,20
59282703,KleverPig,3,2009-07-22 23:07:16+00:00,False,False,6,14
27635459,1chigley,13,2009-03-30 13:27:57+00:00,False,False,21,0
89293120,espbru,1,2009-11-11 21:54:05+00:00,False,False,0,0
89407096,shishcojackson,1,2009-11-12 08:58:17+00:00,False,False,17,3
35151740,francesbual,224,2009-04-25 05:00:59+00:00,False,False,4235,293
35131551,nlfw,7,2009-04-25 03:22:41+00:00,False,False,0,1
64377527,TrackPot,70,2009-08-10 10:52:41+00:00,False,False,13,4
45165560,mummy2adam,3,2009-06-06 16:51:36+00:00,False,False,2,20
22929938,asimkthone,14,2009-03-05 15:16:17+00:00,False,False,57,14
49556274,DeJuanCupido,3,2009-06-22 06:25:08+00:00,False,False,9,22
92083895,jomacmillan,1,2009-11-23 18:43:04+00:00,False,False,0,0
61459952,aavetisyan,1,2009-07-30 11:11:18+00:00,False,False,0,0
22106563,Skarerika,168,2009-02-27 04:24:10+00:00,False,False,10722,248
36148697,dreamerOFHBZ,126,2009-04-28 18:59:46+00:00,False,False,1159,462
72617564,cocosavio,0,2009-09-08 17:54:48+00:00,False,False,2,0
89709371,jodacee46,2,2009-11-13 14:26:22+00:00,False,False,1,0
34423562,zsazsa22,3,2009-04-22 22:28:12+00:00,False,False,2,16
7350192,sharvell,75,2007-07-09 16:16:16+00:00,False,False,735,62
93863910,crashpit1971,0,2009-12-01 13:57:49+00:00,False,False,0,0
69866774,Lickty,2,2009-08-29 13:27:11+00:00,False,False,0,1
38271925,Braderssss,2,2009-05-06 20:44:51+00:00,False,False,1,1
77508563,Ddubidu,0,2009-09-26 16:10:26+00:00,False,False,1,0
86071705,PRINCEofYOZGAT,19,2009-10-29 13:52:50+00:00,False,False,138,67
56502431,rodriguesmaciel,2,2009-07-13 21:42:11+00:00,False,False,0,0
45837398,LetLoveIn1211,7,2009-06-09 13:36:00+00:00,False,False,75,0
22166888,cmcarpenter28,30,2009-02-27 17:52:56+00:00,False,False,423,0
41070752,cerealspoon,27,2009-05-19 06:49:12+00:00,False,False,2123,381
86612756,HeleneFromm,6,2009-10-31 22:23:07+00:00,False,False,38,50
77575308,DEMEJOHN,9,2009-09-26 21:06:08+00:00,False,False,10,26
74708722,Rd_anggasaputra,45,2009-09-16 11:31:12+00:00,False,False,1158,0
62395669,dryarantes,14,2009-08-03 01:01:30+00:00,False,False,46,37
37756854,JoceyKiddo,4,2009-05-04 20:52:53+00:00,False,False,3,0
36773798,joaquimsousa,1,2009-04-30 21:11:01+00:00,False,False,0,1
18089981,Buttercup4,9,2008-12-13 00:30:06+00:00,False,False,34,13
42304688,Matt_The_Wop,54,2009-05-24 23:37:10+00:00,False,False,10651,557
66789133,PastorMosley,527,2009-08-18 20:22:03+00:00,False,False,525,0
39970919,BankrollTez,1,2009-05-14 10:57:15+00:00,False,False,1,0
26801176,JMRs_Desk,325,2009-03-26 17:38:18+00:00,False,False,32405,173
57972325,sayumette,0,2009-07-18 16:39:24+00:00,False,False,0,0
90938100,cupitok,1,2009-11-18 19:20:34+00:00,False,False,1,1
41360930,SwapnaSaraf,9,2009-05-20 13:46:52+00:00,False,False,0,2
93958891,Maggievrmk,3,2009-12-01 22:29:15+00:00,False,False,2,0
89852058,diamondright,1,2009-11-14 02:38:01+00:00,False,False,1,20
94334466,AbhishekTheGr8,3,2009-12-03 14:00:01+00:00,False,False,20,36
87389610,jeani027,7,2009-11-04 07:56:20+00:00,False,False,2,1
28444732,ssafia,4,2009-04-02 23:16:50+00:00,False,False,4,21
56553158,tays0fresh,2,2009-07-14 00:49:37+00:00,False,False,2,14
24544815,jim57759,17,2009-03-15 16:24:14+00:00,False,False,4,868
65694072,Karlarodri,7,2009-08-14 18:00:44+00:00,False,False,0,20
49385390,gamefreakgirl,2,2009-06-21 18:24:10+00:00,False,False,0,1
97104310,iuryigor,0,2009-12-16 01:18:10+00:00,False,False,0,1
94444121,kalapaola,0,2009-12-03 23:50:39+00:00,False,False,1,2
24339867,BIGACE1,0,2009-03-14 06:16:18+00:00,False,False,2,0
14245531,xUndead,2,2008-03-28 17:46:52+00:00,False,False,31,0
69936114,AndreaVeig,20,2009-08-29 19:01:03+00:00,False,False,24,25
31365484,emzc,0,2009-04-15 07:57:50+00:00,False,False,0,0
57783740,ladiva14,4,2009-07-17 22:59:44+00:00,False,False,1,15
77485379,Aliciarountree,29,2009-09-26 14:21:40+00:00,False,False,0,1
31821100,rickbobadklkp,1,2009-04-16 14:14:05+00:00,False,False,0,1
92943706,SHADYFRANK,1,2009-11-27 10:29:15+00:00,False,False,5,0
29690704,cheyncincy,2,2009-04-08 10:53:10+00:00,False,False,0,1
73534365,Berrettesao,505,2009-09-12 01:09:14+00:00,False,False,69247,73
87277501,philipeantonios,1,2009-11-03 20:42:10+00:00,False,False,2,20
85686934,rcbpdx,1543,2009-10-27 23:04:39+00:00,False,False,550,296
78139855,rafael_kj,10,2009-09-28 22:24:13+00:00,False,False,31,0
66790895,Liiquiinha,0,2009-08-18 20:28:18+00:00,False,False,0,3
84262722,Hamza_aka_Hamzi,7,2009-10-22 07:02:24+00:00,False,False,0,3
39822933,Am_e_lie,5,2009-05-13 20:13:57+00:00,False,False,4,7
54706264,AnotherAkgirl,4,2009-07-07 22:43:06+00:00,False,False,39,42
20947159,Swakalakadingdo,20,2009-02-15 23:32:32+00:00,False,False,79,41
47925940,erikedin,32,2009-06-17 11:06:26+00:00,False,False,4,981
70106156,Koichi_Onari,4047,2009-08-30 11:56:57+00:00,False,False,29297,36
44697524,calue,1,2009-06-04 19:32:47+00:00,False,False,1,0
50039543,Killumpha,4,2009-06-23 17:27:06+00:00,False,False,0,0
47149152,ashleytizzdale,23,2009-06-14 18:55:52+00:00,False,False,0,6
26615838,kiladelphia2003,103,2009-03-25 22:50:10+00:00,False,False,2382,233
72709094,Petome,5,2009-09-09 00:02:52+00:00,False,False,25,13
85369132,andrewlynott,16,2009-10-26 17:38:07+00:00,False,False,0,623
54153938,Chingiz_Narynov,63,2009-07-06 08:18:15+00:00,False,False,14,59
87097247,juicybooty43,3,2009-11-03 03:17:31+00:00,False,False,0,4
14818926,turnerst,2,2008-05-18 07:50:59+00:00,False,False,3,0
56950975,kyaczunari5e41,1,2009-07-15 07:00:44+00:00,False,False,0,0
64194439,W_A_K_E_U_P,4,2009-08-09 15:40:46+00:00,False,False,0,20
48268158,AndreaCanadian1,59,2009-06-18 06:21:44+00:00,False,False,75039,62
72021404,deris12,4,2009-09-06 12:04:20+00:00,False,False,0,38
90722854,LinkeTROISDORF,24,2009-11-17 21:23:05+00:00,False,False,0,0
90119429,ibizinformer,0,2009-11-15 07:36:28+00:00,False,False,0,0
15692394,bentriola,576,2008-08-01 18:19:58+00:00,False,False,4780,451
35635952,Ladycrackerjack,3,2009-04-27 02:02:58+00:00,False,False,1,3
52963733,Gerr_v,3,2009-07-02 04:06:23+00:00,False,False,5,50
72986650,STPJenn,62,2009-09-09 23:48:48+00:00,False,False,384,86
90262640,keyztotha_LEXX,765,2009-11-15 22:26:31+00:00,False,False,27213,774
90163060,CHANDANDON,1,2009-11-15 13:41:05+00:00,False,False,0,20
